	TE	position	score	3v5_effect	MeanCoverage	Coverage_effect	size_ratio	full_length	size_effect	Metric	Activated
12144	L1PA6_dup1515	chr4:71780087-71781397	0.3654590132510923	1.0	0.0017811704834605599	0.0019363216668457747	0.2124554005838469	0	1.0	0.0007076462057021671	0
12145	L1PA4_dup6989	chrX:49620063-49626205	1.0382339331360777	0.9854674761766498	0.004992944751980896	0.006310064747448789	0.9985368232807673	0	1.0	0.006456116078558249	0
12146	L1PA4_dup3701	chr5:41225722-41226496	0.1122442834610625	1.0	0.002153316106804479	0.002382090363081393	0.12583319785400748	0	0.6179628646586149	0.0001652284549331266	0
12147	L1PA6_dup5446	chr17:54320435-54322821	0.7462788467607896	0.9939122753858058	0.0011176306230790724	0.001177762943870045	0.38696075251378526	0	1.0	0.0008735888294450656	0
12148	L1PA4_dup265	chr1:89139085-89140457	1.4738097684356717	0.9951325574775509	0.009718172983479106	0.015328050305011432	0.22305316208746545	0	1.0	0.022480671676211185	0
12149	L1PA5_dup1830	chr3:39953563-39959686	0.0801043880279676	1.0	0.0020142631607599757	0.0022137825440164244	0.9964198535394629	0	1.0	0.00017733369591543292	0
12150	L1PA5_dup10162	chr16:32411790-32417932	0.11197154606667	0.9987789866139839	0.00010854227721697602	0.0001090961185945665	0.9995117982099267	0	1.0	1.2200745583222227e-05	0
12151	L1PA4_dup6282	chr8:134307516-134311293	0.11197154606667	1.0455761265262953	0.003706645485835319	0.004410255193404152	0.6140464965046334	0	1.0	0.0005163296363018722	0
12152	L1PA4_dup5167	chr7:17161292-17162982	0.3654590132510923	0.7344015364668971	0.007889546351084813	0.01142130960486605	0.2747520728336856	0	1.0	0.0030654070965201808	0
12153	L1PA6_dup4319	chr11:9877401-9878519	-0.3040653470042762	1.0	0.0005963029218843172	0.0006132112827739726	0.18131689912422966	0	1.0	-0.00018645630148360532	0
12154	L1PA3_dup10710	chr22:12611428-12613138	0.11197154606667	1.0	0.0015594541910331384	0.0016777589894031507	0.2776424744276668	0	1.0	0.00018786126797072457	0
12155	L1PA7_dup9589	chr11:10465419-10465979	-0.3256334101697986	1.0469655249880288	0.0023809523809523807	0.0026621760442612935	0.08660686668728734	0	0.25897630090904983	-0.0002350488512591308	0
12156	L1PA3_dup7903	chr11:23176156-23178685	0.2782004465957797	1.0	0.049031237643337285	0.4885984998975938	0.41061860691670726	0	1.0	0.13592832087753862	0
12157	L1PA4_dup4554	chr6:56582602-56586586	-0.1109841875239096	0.9927116084524426	0.0196619812583668	0.04943411133913347	0.6476995610469842	0	1.0	-0.005446417617422593	0
12158	L1PA7_dup8378	chrX:98125664-98128940	0.3377969848353339	1.0	0.000407000407000407	0.00041484232456296674	0.506650170120631	0	1.0	0.00014013248641945114	0
12159	L1PA4_dup6130	chr8:96472244-96473959	0.3371354101816675	0.9641627862636449	0.02040816326530612	0.053137208161855125	0.2788164526093318	0	1.0	0.017272431052504283	0
12160	L1PA3_dup4618	chr7:8298114-8304140	0.0741823405115824	0.9747447068226399	0.05006084743887598	0.5235336421978956	0.9784055853222926	0	1.0	0.037856112333325385	0
12161	L1PA3_dup3016	chr4:153312374-153312792	-0.688866216393153	1.0551350165021738	0.006379585326953748	0.008604135802471224	0.06786816041565188	0	0.16012060228322114	-0.0010013764969650251	0
12162	L1PA5_dup6030	chr9:1931100-1936804	0.11197154606667	1.0453895975942853	0.0008765778401122019	0.0009133584403723999	0.9282343368592352	0	1.0	0.00010691215793921964	0
12163	L1PA2_dup906	chr3:106975445-106981476	3.991506218881828	1.047109976082376	0.17515061073343283	1.113453141334924	0.9971891534391535	0	1.0	4.653728602328006	1
12164	L1PA4_dup4508	chr6:48344704-48345084	0.948393152023226	0.9344087161853398	0.0587719298245614	0.9247196808638151	0.06177857258982279	0	0.13494928130535985	0.11058748138527837	0
12165	L1PA2_dup1068	chr4:5438602-5444628	2.08782924106126	1.0465997798875475	0.03827857063834495	0.23039131677684613	0.9963624338624338	0	1.0	0.5034330483025993	0
12166	L1PA5_dup6601	chrX:20771375-20777325	0.1122379790843767	1.0	0.0017927170868347337	0.0019499295017584542	0.96826688364524	0	1.0	0.00021885614663437448	0
12167	L1PA5_dup5450	chr8:9441308-9447455	2.312504194781826	1.0	0.0016268098259313486	0.0017557609248704743	1.0003254678600488	1	1.0	0.00406020450379699	0
12168	L1PA2_dup4794	chr20:12633977-12635948	1.1142292526338786	0.998778715485885	0.06105191949940808	1.0010480752025321	0.32589285714285715	0	1.0	1.1140348315408533	0
12169	L1PA4_dup7786	chrX:135724486-135727696	0.4982901125479372	0.9794973824354061	0.0030114226375908618	0.003468141117916985	0.5218663631929767	0	1.0	0.0016927090256862165	0
12170	L1PA6_dup629	chr2:101453899-101455002	0.1122379790843767	0.9927003230398354	0.0009066183136899365	0.0009459909792909872	0.17888420369769706	0	1.0	0.00010540106440182781	0
12171	L1PA5_dup852	chr2:30717945-30721119	-0.3195803404630221	0.9975593041363041	0.0019953791220331863	0.0021910869651733454	0.5165174938974776	0	1.0	-0.0006985192739540353	0
12172	L1PA3_dup10093	chr18:22744260-22744805	-0.0840102983082872	0.998778715485885	0.04220183486238532	0.30530622054682544	0.08848839097256048	0	0.2709746663087978	-0.006941704922159456	0
12173	L1PA7_dup4288	chr5:75781210-75783979	-0.3210912875610828	1.0479889357708454	0.0	0.0	0.42824002474481904	0	1.0	-0.0	0
12174	L1PA8_dup6396	chr13:23704251-23704373	0.1122379790843767	0.9915005596162889	0.00546448087431694	0.007060385196043837	0.01883006636826671	0	0.023893525008651707	1.8773334722706117e-05	0
12175	L1PA3_dup9409	chr14:67868072-67874097	-1.012943477059527	1.0454361950443039	0.04	0.2609911760779243	0.9782432213021595	0	1.0	-0.276381244882865	0
12176	L1PA4_dup9831	chr13:24342396-24342492	0.1122379790843767	0.9633344127541006	0.024305555555555556	0.07597442641969107	0.015607218338481547	0	0.01901304444554222	0.0001561838076548871	0
12177	L1PA7_dup8786	chrX:149909078-149910358	0.1122379790843767	0.9927003230398354	0.00026041666666666666	0.00026361610480915587	0.19795855242808538	0	1.0	2.9371757922230694e-05	0
12178	L1PA7_dup12889	chr21:39068343-39070882	0.366766823497087	1.0453895975942853	0.0006564264145989233	0.0006769453540479002	0.3926693473553975	0	1.0	0.00025955047627676585	0
12179	L1PA2_dup497	chr2:118137001-118143020	0.3341847747560856	1.0454827949835988	0.08871905632164812	1.0285589119998382	0.9952050264550265	0	1.0	0.3593624716106382	0
12180	L1PA2_dup3956	chr12:57646480-57652498	1.993704360510068	1.045669302216198	0.079816107233854	1.0197189420458543	0.9950396825396826	0	1.0	2.12586461932859	0
12181	L1PA4_dup11190	chr18:45794071-45800209	0.7712461483524762	1.0458548152277634	0.0044531334853915505	0.0054871896824916526	0.997886522516664	0	1.0	0.004426030289496656	0
12182	L1PA2_dup4420	chr15:71587008-71587785	0.1122379790843767	1.076688565277356	0.15358215358215357	1.0924577968736826	0.1284722222222222	0	0.6523367045782933	0.0861204762918331	0
12183	L1PA7_dup5864	chr7:16159381-16162961	2.5710090103218115	0.9915192819301728	0.0033519553072625698	0.003922454604423188	0.5536653263223013	0	1.0	0.009999140920268762	0
12184	L1PA4_dup10740	chr15:100067772-100073922	1.290318886937402	0.9902819841248259	0.005745257452574526	0.007521539755721149	0.9998374248089742	0	1.0	0.009610869665644653	0
12185	L1PA4_dup9041	chr11:66320170-66321335	0.2646482993785723	0.9951330958713657	0.0040057224606580835	0.004833413735651871	0.1894000975451146	0	1.0	0.0012729292019194132	0
12186	L1HS_dup395	chr4:46794992-46796316	0.4982901125479372	0.7730473186481639	0.445619335347432	1.3583633455893316	0.21887915357910398	0	1.0	0.5232440538802136	0
12187	L1PA7_dup7292	chr9:26277106-26283550	0.1122442834610625	1.0	5.172770535899027e-05	5.185332429650987e-05	0.9965975873801423	0	1.0	5.820239230735853e-06	0
12188	L1PA3_dup3633	chr5:100514242-100516230	0.8142579858484675	1.0454828364068618	0.015090543259557346	0.03062040271692077	0.32277967202467933	0	1.0	0.02606692679248753	0
12189	L1PA2_dup1180	chr4:65288238-65294261	1.0212290466539449	1.045529506134045	0.07111627649565555	1.011068524234314	0.9958664021164021	0	1.0	1.079543241951607	0
12190	L1PA4_dup927	chr2:31663632-31664468	0.1122442834610625	1.0	0.0043859649122807015	0.005387429277262399	0.13591285969761013	0	0.758215231388964	0.00045849892147664683	0
12191	L1PA2_dup77	chr1:72898769-72900480	2.4243305404376447	1.0644695804235718	0.006623806740697448	0.009036407746042974	0.28290343915343913	0	1.0	0.023319589798850203	0
12192	L1PA8_dup6906	chr15:44599862-44600009	-0.6646549507273715	0.944671856726895	0.0	0.0	0.02268868652569841	0	0.03022957692738854	-0.0	0
12193	L1PA2_dup3044	chrX:75510581-75511661	0.4982901125479372	0.8691652274823051	0.4703703703703703	1.3785704150860867	0.17857142857142858	0	1.0	0.5970539377188779	0
12194	L1PA6_dup538	chr2:44248596-44249142	0.1122379790843767	0.9939163156414459	0.002442002442002442	0.002738264447443141	0.08855011352578657	0	0.27137543916842993	8.289638370808564e-05	0
12195	L1PA6_dup4448	chr11:58983952-58990073	-1.4275309342310207	1.0	0.0	0.0	0.9927019137204022	0	1.0	-0.0	0
12196	L1PA2_dup1090	chr4:14453442-14453618	0.1122442834610625	1.04562270277906	0.0	0.0	0.0291005291005291	0	0.04204768473149629	0.0	0
12197	L1PA5_dup9169	chr13:48696536-48701520	0.3654590132510923	1.045529506134045	0.00046816479400749064	0.0004785557378744757	0.8110659072416598	0	1.0	0.00018285527725362248	0
12198	L1PA6_dup5485	chr17:77913465-77913812	0.11197154606667	0.9902819841248259	0.0038424591738712775	0.00460105750038338	0.056276354200454105	0	0.11466648205106614	5.850065146002535e-05	0
12199	L1PA3_dup2556	chr4:56189837-56190466	2.7247531698320486	0.9903618108147085	0.024907260201377845	0.0800831295804617	0.10212696866374411	0	0.3716171849307981	0.08030782751278652	0
12200	L1PA7_dup9722	chr11:37204152-37211571	0.1122379790843767	1.0	8.985937008581569e-05	9.023879330346358e-05	1.147386328487473	1	1.0	1.0128219795393537e-05	0
12201	L1PA4_dup337	chr1:102442084-102448229	0.4284160801867174	1.045622739026133	0.0021697857336588013	0.0024021641567819035	0.999024548853845	0	1.0	0.0010760772876227207	0
12202	L1PA4_dup6797	chrX:5968994-5970184	0.1122379790843767	1.0	0.005042016806722689	0.006386760850674234	0.19346447732076086	0	1.0	0.0007168371307748906	0
12203	L1HS_dup382	chr4:23614772-23620793	5.034203516706635	1.0487731524901558	0.5436527708575541	1.4358198925792833	0.9953711357249132	0	1.0	7.580752119318754	1
12204	L1PA3_dup4502	chr6:129518074-129519359	0.1122442834610625	1.0	0.02282749675745785	0.06657646972593606	0.20863776587108296	0	1.0	0.007472828139754813	0
12205	L1PA3_dup8910	chr13:42554801-42556236	0.366766823497087	0.9783007420623715	0.021835075493612077	0.06078653096847024	0.23299236889105374	0	1.0	0.021810709140228698	0
12206	L1PA5_dup800	chr2:11317616-11319777	0.6100473958479885	1.049223869614082	0.012339966065093322	0.022009330593838763	0.3516680227827502	0	1.0	0.01408765065691311	0
12207	L1PA8_dup1491	chr3:108366927-108369320	0.7449098942500691	1.0465068781001774	0.0011143613316617915	0.001174137747114143	0.36934712146936255	0	1.0	0.0009153029881729893	0
12208	L1PA2_dup373	chr2:37493765-37497338	1.2581248821604765	0.9975593041363041	0.16204869857262805	1.1007168832379954	0.5907738095238095	0	1.0	1.3814593274668583	0
12209	L1PA8_dup5974	chr11:112426839-112428836	0.1122379790843767	1.0	0.0003338340844600233	0.00033910088408776166	0.3082265781756444	0	1.0	3.805999793573584e-05	0
12210	L1PA4_dup7939	chrX:155598232-155598707	0.11197154606667	0.9806823514926258	0.002807017543859649	0.0032018990964042694	0.07722321573727849	0	0.20507549363017957	7.210368184831037e-05	0
12211	L1PA3_dup3306	chr5:42076320-42084307	2.3032290066245342	1.0456691780167229	0.011226576520178624	0.019004960978921185	1.2968014288033771	1	1.0	0.045771844159622106	0
12212	L1HS_dup1152	chr10:29423270-29423768	2.858103239526664	0.8777718922598279	0.6559571619812584	1.5157385269413264	0.08232765746404365	0	0.23321094868204675	0.8868145445635466	0
12213	L1PA5_dup1303	chr2:156183583-156183747	0.0458516416789856	0.989098446888019	0.014227642276422764	0.0277246913084442	0.026688364524003253	0	0.03740363464882741	4.702999529858824e-05	0
12214	L1PA7_dup7487	chr9:86085482-86088419	-0.1074227328230483	0.941689647454709	0.018726591760299626	0.045061929981806144	0.4542220847510053	0	1.0	-0.0045584141603471975	0
12215	L1PA6_dup849	chr2:201548055-201548200	0.1122379790843767	0.9987795285091979	0.004597701149425287	0.005703861813407721	0.023516055789815114	0	0.031661516166185004	2.0244645388940012e-05	0
12216	L1PA3_dup744	chr1:248024505-248025013	-0.825933353611085	0.9665048243659417	0.001968503937007874	0.002158853583910239	0.08248092222763435	0	0.23409844384316675	-0.00040343237454546903	0
12217	L1PA7_dup3122	chr4:58149261-58155721	0.1122379790843767	1.0	0.00010319917440660476	0.00010369976828930645	0.9990720692854933	0	1.0	1.1639052424309888e-05	0
12218	L1PA5_dup1892	chr3:57606882-57612402	2.008082168807066	1.0466857206488975	0.00748792270531401	0.010637669731585628	0.8982912937347437	0	1.0	0.02235858328603432	0
12219	L1PA3_dup8245	chr11:103136232-103142353	0.1122379790843767	1.0	0.020149213091542776	0.05182980841940157	0.9938301672349408	0	1.0	0.005817272953324045	0
12220	L1PA5_dup3084	chr4:129715500-129721626	6.432241664162895	1.048263681833208	0.00837958428555882	0.012412679731985041	0.9969080553295362	0	1.0	0.08369479352635803	0
12221	L1PA3_dup6903	chrX:117777546-117779434	0.3654590132510923	0.9854674761766473	0.010063559322033898	0.016131969809334703	0.3065432700113655	0	1.0	0.0058098962020754884	0
12222	L1PA3_dup4797	chr7:64153981-64157098	0.6138884829323477	1.0	0.027376751149609663	0.09882937775621187	0.5060886507549927	0	1.0	0.06067021677990881	0
12223	L1PA3_dup9851	chr16:61919808-61921249	2.6949185482791527	0.8783583441739229	0.04695813092759658	0.42459319397094997	0.23396655301185257	0	1.0	1.0050563300863722	0
12224	L1PA2_dup876	chr3:94745470-94751496	2.918167426737381	1.0456226303090577	0.046520632813364306	0.4120961567918322	0.9963624338624338	0	1.0	1.2574297863777266	0
12225	L1PA5_dup4802	chr6:148858498-148864630	2.757830798869088	1.0	0.0023374646662317894	0.0026082278387077004	0.9978844589096827	0	1.0	0.007193051064055852	0
12226	L1PA3_dup3012	chr4:152748927-152749838	-0.0840102983082872	1.0457623222276777	0.02561287961946579	0.08512219694589443	0.14791362234128916	0	0.9604107559749742	-0.0071823300197031295	0
12227	L1HS_dup410	chr4:58026295-58028330	0.1122379790843767	0.9688467151175427	0.012448812448812449	0.02231707927206103	0.33641924285005786	0	1.0	0.002426790384755047	0
12228	L1PA4_dup1939	chr3:41642195-41648350	1.4876769888542571	1.0457622188205455	0.012618467370701327	0.022801893804035408	1.0006503007641034	1	1.0	0.03547419196128404	0
12229	L1PA8_dup5660	chr10:130365691-130366520	0.1122379790843767	0.9939122753858058	0.0008041817450743868	0.0008350850035969289	0.12795184442043525	0	0.6454325111677599	6.012698331483731e-05	0
12230	L1PA6_dup4101	chr10:21105186-21108903	0.3038680678071228	0.9975625490853842	0.001972917227154515	0.0021641414297255595	0.6028219266947779	0	1.0	0.0006560105741466493	0
12231	L1PA3_dup3219	chr5:19051252-19053191	0.1122379790843767	1.0	0.028537046587588103	0.10877813346033315	0.31482383503815553	0	1.0	0.012209037868158409	0
12232	L1PA4_dup765	chr1:224008421-224008660	-0.3210912875610828	0.9448547531043442	0.012552301255230125	0.022612066134847616	0.03885547065517802	0	0.06351474906821286	-0.00043572091545080133	0
12233	L1PA4_dup2042	chr3:75866694-75868767	0.9945954419287728	0.9963421680698873	0.017687731146486575	0.04053849904881595	0.33701837099658594	0	1.0	0.04017192476453877	0
12234	L1PA4_dup8057	chrY:15571893-15572813	0.5733804183177805	1.0	0.002173913043478261	0.0024071993116911096	0.1495691757437815	0	0.991709428269955	0.001368797961724998	0
12235	L1PA4_dup10045	chr13:82140302-82140758	0.1122442834610625	0.9975593041363041	0.0021929824561403508	0.0024304873882344392	0.07413428710778736	0	0.18932953284904158	5.152460732438609e-05	0
12236	L1HS_dup1386	chr14:48187083-48193113	2.88874968858553	1.0459488056091293	0.41260364842454395	1.3307530671036079	0.9968589849561911	0	1.0	4.020849481438323	1
12237	L1PA3_dup5648	chr8:132617402-132617712	-0.8748227391875408	0.9355728706744524	0.001075268817204301	0.0011308733832642672	0.05033284624127293	0	0.09512966548158444	-8.804965019795476e-05	0
12238	L1PA2_dup1032	chr3:175781711-175787737	3.1085441760594144	1.0	0.050890585241730284	0.5533255754730512	0.9963624338624338	0	1.0	1.7200369951014771	0
12239	L1PA4_dup8822	chr11:35699261-35700153	0.7707271607840169	0.9642210622305923	0.014947683109118086	0.030128026234427004	0.1450170703950577	0	0.907732754154214	0.020323849268048606	0
12240	L1PA2_dup3210	chrX:127800118-127800868	1.0343702428737576	0.9771276917443549	0.060444444444444446	1.0004428364526459	0.12400793650793651	0	0.5951013924722055	0.6017423597267744	0
12241	L1PA3_dup5304	chr8:53695163-53700952	0.366766823497087	1.0453429352581733	0.0023032187482006105	0.002565891390299727	0.9399253125507387	0	1.0	0.0009837553380462006	0
12242	L1PA2_dup2399	chr8:2317684-2323739	3.0611242066034183	1.0453895975942853	0.03088356729975227	0.13141499631312703	1.0011574074074074	1	1.0	0.42053684590487966	0
12243	L1PA3_dup92	chr1:47157129-47158095	0.1122379790843767	1.0454828778485288	0.015182884748102138	0.03094145800663405	0.1568436434486118	0	1.0	0.003630759960270867	0
12244	L1PA3_dup9641	chr15:63101450-63102792	0.5361388159058856	1.0458079174225947	0.014406358668653751	0.028309187948818364	0.21789251501867185	0	1.0	0.015872911250422422	0
12245	L1PA3_dup6729	chrX:91819651-91825702	1.5894471534434518	1.0459485884325441	0.02892083953065609	0.11224295438759864	0.9824646858256211	0	1.0	0.18660166754350005	0
12246	L1PA2_dup4754	chr19:23890446-23896455	0.366766823497087	1.0	0.017584734010095967	0.04010826642971957	0.9935515873015873	0	1.0	0.014710381474403096	0
12247	L1PA4_dup7715	chrX:124104426-124110535	-1.2575008636671074	1.0	0.005019915970971791	0.006352179302136386	0.9931718419769143	0	1.0	-0.007987870958604829	0
12248	L1PA3_dup6702	chrX:86883815-86884172	-0.0836167117703325	0.9987789866139839	0.0028011204481792717	0.0031942890238920757	0.05796395518753044	0	0.1206529859151986	-3.218657496081701e-05	0
12249	L1PA3_dup10288	chr19:15595877-15596898	15.85866974692553	1.070401910153111	0.25824355207313093	1.19272383158089	0.1657736645559344	0	1.0	20.246666414341306	1
12250	L1PA2_dup4467	chr16:7727414-7728048	0.1122442834610625	0.9491463864270413	0.025236593059936908	0.08240477653888952	0.10482804232804233	0	0.3947017735507305	0.003465124908441526	0
12251	L1PA7_dup6990	chr8:116345246-116346605	0.1122442834610625	1.0454828778485288	0.0004905567819475104	0.0005019714928009355	0.21017630683575628	0	1.0	5.8906091895562105e-05	0
12252	L1HS_dup133	chr2:4733730-4739760	3.747918893149926	1.0453895975942853	0.8187396351575456	1.614455195297124	0.9968589849561911	0	1.0	6.325492644869751	1
12253	L1PA7_dup3826	chr4:173042009-173043465	-0.0052429063188173	1.0458554969545788	0.004578754578754579	0.005675312654380289	0.2251778533869471	0	1.0	-3.1119568968177976e-05	0
12254	L1PA4_dup1145	chr2:87269987-87272755	0.3084694502097708	1.0	0.016377649325626204	0.035299488065727296	0.4500081287595513	0	1.0	0.010888813676321264	0
12255	L1PA7_dup2064	chr3:30000001-30001051	0.8034679625054237	0.9004130974458188	0.003174603174603175	0.0036841519005114437	0.16238787503866378	0	1.0	0.0026653110278898476	0
12256	L1PA2_dup940	chr3:130911600-130913256	0.468092924633069	0.9748409739551388	0.1457326892109501	1.0847815843158057	0.27380952380952384	0	1.0	0.4950033697607768	0
12257	L1PA6_dup5228	chr15:51964219-51964562	0.1122442834610625	1.0465523582187082	0.0009718172983479105	0.001017126230530588	0.05562763542004541	0	0.11241852947096966	1.3431915375669912e-05	0
12258	L1PA3_dup1371	chr2:184229959-184234729	0.11197154606667	1.0	0.009084556254367574	0.01390922546179839	0.7744763760350706	0	1.0	0.0015574374795474576	0
12259	L1PA2_dup3850	chr12:5116427-5122428	3.5874832277211937	1.047943320078053	0.09820585457979225	1.0379632524041602	0.9922288359788359	0	1.0	3.902201137771051	1
12260	L1PA6_dup5469	chr17:64445307-64445968	-0.6402955038950996	1.0459019794312803	0.002017145738779627	0.0022172503243547957	0.10720077846253649	0	0.4159319943725367	-0.000617601714254364	0
12261	L1PA8_dup4570	chr9:109660208-109666322	0.5781945614317795	0.44567187606857844	0.0011994329953113074	0.0012688241032510238	0.9436641457014971	0	1.0	0.0003269570087376095	0
12262	L1PA3_dup6881	chrX:114558580-114559158	0.1153260238957413	0.9951260874482651	0.050173010380622836	0.5274735165929292	0.09384640363695405	0	0.30753186081828243	0.01861642161747021	0
12263	L1PA4_dup5177	chr7:19883969-19890109	0.3084694502097708	1.0460418965069285	0.0011943539630836048	0.0012631503688713297	0.9982116728987157	0	1.0	0.0004075832163028471	0
12264	L1PA3_dup10767	chrKI270442.1:129597-133841	0.1172733088136941	1.0	0.006283380458686774	0.008436242071428035	0.6890729014450397	0	1.0	0.0009893460216696584	0
12265	L1PA6_dup5159	chr14:80297442-80298289	0.578861845210805	0.9927003230398354	0.006296733569460842	0.008459465395922934	0.1373662017515407	0	0.7805390799660752	0.0037942911973417705	0
12266	L1PA4_dup2035	chr3:74194129-74197348	-0.3204448582099137	1.0	0.007869938904421662	0.01138245506168118	0.5233295399122094	0	1.0	-0.0036474491983211404	0
12267	L1PA7_dup6905	chr8:99828435-99831056	0.7583738141788661	1.0459951998833241	0.0015261350629530712	0.0016393489518964862	0.4053510671203217	0	1.0	0.0013004223583273986	0
12268	L1PA3_dup6409	chrX:57708530-57714653	0.3654590132510923	1.0	0.012466655778757689	0.02236777391675036	0.9941548952752071	0	1.0	0.008174504584239108	0
12269	L1PA5_dup10835	chr19:37076375-37076846	0.1122442834610625	0.9963417625789104	0.0014154281670205238	0.0015125572424014551	0.07664768104149715	0	0.20207084107762405	3.4181257417066114e-05	0
12270	L1PA6_dup3899	chrX:146118863-146123734	-0.5725035851578292	1.0459001705731699	0.00232669540819818	0.0025949004259826305	0.7899772948426858	0	1.0	-0.0015537786220868157	0
12271	L1PA5_dup3883	chr5:112088599-112089645	-0.3210912875610828	0.9975593041363041	0.0	0.0	0.17021969080553295	0	1.0	-0.0	0
12272	L1PA3_dup3579	chr5:93856116-93857936	-0.3857061361479245	1.047109976082376	0.0018315018315018313	0.001995741681136622	0.2955025166423121	0	1.0	-0.0008060336500401754	0
12273	L1PA7_dup6941	chr8:109212059-109213399	-0.1054637989209942	1.0490263494246568	0.013930348258706468	0.026769583691171266	0.20723785957315188	0	1.0	-0.002961634259468185	0
12274	L1PA4_dup4965	chr6:118048406-118050375	0.1017486004077931	1.0457625291797017	0.01201963771796174	0.021118401051241086	0.32011055112989756	0	1.0	0.0022471007966655236	0
12275	L1PA3_dup9592	chr15:46446692-46447548	0.11197154606667	1.0	0.08099688473520249	1.020892118228702	0.13898360123396655	0	0.8060505029194293	0.0921403333219476	0
12276	L1PA2_dup4490	chr16:32562157-32562472	0.11197154606667	0.9641627862636438	0.003174603174603175	0.0036841519005114437	0.052083333333333336	0	0.10064175356367165	4.002890991015744e-05	0
12277	L1PA4_dup4490	chr6:44417998-44419234	0.4982901125479372	0.998778715485885	0.015372168284789644	0.03160648549343756	0.20094293610794992	0	1.0	0.015729964960660255	0
12278	L1PA3_dup5535	chr8:106037929-106039033	0.6484362015621283	1.0474066840676528	0.06672705314009662	1.0067000916136988	0.1792498782269849	0	1.0	0.6837269558879172	0
12279	L1PA3_dup6514	chrX:68736251-68742398	0.366766823497087	0.998778715485885	0.00835095710644759	0.012353680392008879	0.9980516317584024	0	1.0	0.004525386573303134	0
12280	L1PA3_dup554	chr1:179646346-179648607	0.1458779181143104	0.9771276917443525	0.038920831490490936	0.24141908411510427	0.3671050495210261	0	1.0	0.03441220298720225	0
12281	L1PA7_dup11346	chr14:41014768-41016008	2.3326772739938804	0.9842684485721712	0.005376344086021505	0.006917859076453102	0.19177234766470772	0	1.0	0.01588327052011655	0
12282	L1PA8_dup1952	chr4:68650155-68651552	0.11197154606667	1.0	0.0004772130756382725	0.00048801185420027724	0.21561969439728354	0	1.0	5.464344181366738e-05	0
12283	L1PA6_dup5778	chr20:58263167-58263181	-0.3195803404630221	0.9902819841248259	0.0	0.0	0.0022705157314304248	0	0.0023366616652088588	-0.0	0
12284	L1PA7_dup8844	chrY:2340048-2340349	-2.743940866674292	0.9400854508940885	0.0	0.0	0.04655119084441695	0	0.08387329064170232	-0.0	0
12285	L1PA2_dup1818	chr6:4193525-4194592	0.3654590132510923	1.0467841700047518	0.06591690096844736	1.0058934926009417	0.17642195767195767	0	1.0	0.3848113049957819	0
12286	L1PA3_dup8559	chr12:55689752-55691129	-2.416978243301412	0.902730569760979	0.0012103606874848704	0.001281040236748134	0.2235752557233317	0	1.0	-0.0027950762596530743	0
12287	L1HS_dup773	chr7:46820757-46825657	0.2799514683485167	1.0453429456238519	0.5973469387755103	1.4752309148327676	0.8100512481401885	0	1.0	0.43171938265765303	0
12288	L1PA4_dup1643	chr2:210505421-210511544	-1.3880753071291414	1.0453895975942853	0.004681800860144809	0.005831144618819108	0.9954478946512763	0	1.0	-0.008461454340642788	0
12289	L1PA8_dup2974	chr6:23251923-23252372	0.1122379790843767	0.9975598455610099	0.0007423904974016332	0.0007686887987561188	0.06930081802747337	0	0.1664902067324379	1.4329071272666667e-05	0
12290	L1PA5_dup327	chr1:106426419-106426799	0.5751073571268811	0.80657186658292	0.006140350877192983	0.00818910028095336	0.061838893409275834	0	0.13518413966655426	0.0005135159338896971	0
12291	L1PA3_dup336	chr1:105947890-105948653	0.11197154606667	0.9975603867455638	0.012669287898645696	0.022948348232557793	0.12388374736158467	0	0.5935723777879255	0.0015215000953011806	0
12292	L1PA6_dup778	chr2:174359520-174360224	-0.3195803404630221	0.998778851064986	0.0	0.0	0.11417450535192994	0	0.4838361255507585	-0.0	0
12293	L1PA4_dup2651	chr4:16402380-16408540	0.1122379790843767	1.0	0.0035714285714285713	0.004222513637555842	1.0014631767192326	1	1.0	0.000473926397335488	0
12294	L1PA2_dup3667	chr11:41695577-41696199	0.1122442834610625	0.9842684485721712	0.07984994640943194	1.0197525664668459	0.10284391534391535	0	0.3776347409527411	0.04254460966412306	0
12295	L1PA6_dup2735	chr7:31045601-31046246	0.1122379790843767	1.0	0.0020671834625322996	0.0022775894762362787	0.10460590334090172	0	0.39276035903431883	0.00010040213180974151	0
12296	L1PA2_dup4851	chr20:58686970-58687944	0.8099831956772529	0.9927075819559201	0.02292950034223135	0.06719458558349845	0.16104497354497355	0	1.0	0.05402958448065128	0
12297	L1PA3_dup2753	chr4:94098905-94105047	3.597797549535908	1.0454362416688934	0.007163790296320417	0.010023683255064923	0.9972398116577367	0	1.0	0.037701758552914924	0
12298	L1HS_dup24	chr1:74447378-74448273	-0.4782511638281674	1.0680054925143248	1.2454376163873369	1.78707121457284	0.1479583402215242	0	0.9612446068536388	-0.8774154902349712	0
12299	L1PA3_dup5127	chr8:2301965-2307993	0.3371354101816675	1.0454828778485288	0.02090245520902455	0.05570035299699606	0.9787303133625589	0	1.0	0.019632664367182227	0
12300	L1PA6_dup5820	chr21:26004653-26005090	0.0464378327692454	0.9951368612957118	0.006864988558352402	0.009471951068608568	0.0708725267596497	0	0.1736845596280114	7.602482241492433e-05	0
